858,1280
859,456
860,1180
861,643
862,714
863,1204
864,1374
865,1179
866,616
867,167
868,31
869,151
870,1283
871,1236
872,456
873,548
874,1246
875,1256
876,658
877,1211
878,673
879,1259
880,673
881,1260
882,4
883,622
884,1179
885,1282
886,1178
887,495
888,149
889,1140
890,1179
891,456
892,1007
893,803
894,511
895,1035
896,170
897,356
898,3
899,1294
900,472
901,719
902,1156
903,1162
904,143
905,155
906,1106
907,963
908,1287
909,456
910,1179
911,36
912,170
913,683
914,719
915,613
916,524
917,1233
918,141
919,1260
920,460
921,143
922,456
923,1365
924,803
925,155
926,0
927,142
928,1265
929,1315
930,456
931,637
932,963
933,49
934,660
935,1194
936,1285
937,678
938,1035
939,1279
940,1289
941,3
942,151
943,1302
944,942
945,709
946,719
947,1359
948,1260
949,953
950,622
951,1358
952,964
953,719
954,469
955,1283
956,461
957,963
958,226
959,1266
960,1260
961,1260
962,803
963,803
964,814
965,814
966,461
967,803
968,170
969,1244
970,1132
971,1194
972,1040
973,537
974,616
975,952
976,1346
977,803
978,143
979,803
980,814
981,803
982,1283
983,796
984,943
985,1260
986,1061
987,1211
988,942
989,864
990,1260
991,1007
992,797
993,785
994,1270
995,964
996,832
997,149
998,461
999,1294
1000,1314
1001,840
1002,1254
1003,711
1004,32
1005,356
1006,684
1007,1260
1008,40
1009,1
1010,525
1011,466
1012,151
1013,1269
1014,1288
1015,1256
1016,492
1017,456
1018,45
1019,1302
1020,1281
1021,451
1022,616
1023,856
1024,1211
1025,847
1026,149
1027,1007
1028,451
1029,453
1030,416
1031,673
1032,23
1033,572
1034,1139
1035,1132
1036,1343
1037,683
1038,1260
1039,1320
1040,459
1041,572
1042,1211
1043,606
1044,42
1045,511
1046,1254
1047,525
1048,406
1049,1233
1050,460
1051,1263
1052,983
1053,461
1054,1245
1055,637
1056,1246
1057,1140
1058,403
1059,1314
1060,1292
1061,673
1062,1256
1063,1296
1064,1258
1065,1351
1066,1204
1067,469
1068,1355
1069,1260
1070,160
1071,10
1072,622
1073,1320
1074,6
1075,719
1076,1055
1077,1355
1078,572
1079,719
1080,1035
1081,461
1082,592
1083,9
1084,226
1085,432
1086,356
1087,1194
1088,403
1089,540
1090,1179
1091,606
1092,1018
1093,32
1094,9
1095,1269
1096,1179
1097,847
1098,1367
1099,1309
1100,483
1101,467
1102,1283
1103,1194
1104,1178
1105,456
1106,1288
1107,1289
1108,572
1109,1178
1110,308
1111,601
1112,460
1113,1083
1114,833
1115,1179
1116,1269
1117,1260
1118,142
1119,1358
1120,535
1121,511
1122,544
1123,1
1124,1179
1125,1018
1126,1257
1127,1179
1128,160
1129,1018
1130,456
1131,1179
1132,1347
1133,456
1134,1179
1135,1262
1136,1246
1137,1260
1138,466
1139,613
1140,1324
1141,1347
1142,857
1143,1194
1144,1269
1145,785
1146,1004
1147,1178
1148,1179
1149,1139
1150,524
1151,461
1152,1365
1153,3
1154,472
1155,1179
1156,709
1157,454
1158,390
1159,1282
1160,655
1161,1018
1162,453
1163,525
1164,160
1165,226
1166,1179
1167,1367
1168,1245
1169,1288
1170,606
1171,962
1172,147
1173,461
1174,938
1175,601
1176,1255
1177,153
1178,167
1179,1260
1180,1254
1181,1269
1182,824
1183,525
1184,1295
1185,1282
1186,616
1187,606
1188,606
1189,160
1190,403
1191,606
1192,1179
1193,6
1194,403
1195,1179
1196,1263
1197,632
1198,568
1199,3
1200,1204
1201,403
1202,709
1203,1223
1204,151
1205,832
1206,1061
1207,143
1208,683
1209,156
1210,403
1211,1132
1212,469
1213,8
1214,1294
1215,484
1216,142
1217,1260
1218,1258
1219,856
1220,1263
1221,1288
1222,1333
1223,847
1224,1292
1225,833
1226,226
1227,226
1228,1365
1229,1182
1230,1304
1231,1179
1232,728
1233,525
1234,422
1235,425
1236,1204
1237,453
1238,1204
1239,1333
1240,469
1241,1169
1242,970
1243,1282
1244,441
1245,3
1246,403
1247,511
1248,963
1249,158
1250,1046
1251,1223
1252,683
1253,859
1254,1350
1255,1179
1256,3
1257,683
1258,683
1259,684
1260,1132
1261,1241
1262,570
1263,1105
1264,673
1265,116
1266,1179
1267,1279
1268,143
1269,417
1270,471
1271,1144
1272,859
1273,1055
1274,683
1275,719
1276,1334
1277,1260
1278,403
1279,1179
1280,707
1281,1061
1282,1132
1283,1272
1284,1179
1285,226
1286,1004
1287,1361
1288,495
1289,1319
1290,1310
1291,417
1292,170
1293,142
1294,1236
1295,1270
1296,1139
1297,963
1298,964
1299,156
1300,1154
1301,1277
1302,1274
1303,1245
1304,1349
1305,1253
1306,403
1307,506
1308,803
1309,1132
1310,1022
1311,142
1312,1260
1313,1367
1314,142
1315,1289
1316,1260
1317,1296
1318,165
1319,1179
1320,156
1321,1024
1322,1178
1323,55
1324,1194
1325,803
1326,466
1327,1106
1328,149
1329,1361
1330,451
1331,1287
1332,572
1333,167
1334,160
1335,456
1336,984
1337,1264
1338,451
1339,1132
1340,1174
1341,7
1342,1265
1343,1233
1344,622
1345,1178
1346,1269
1347,1267
1348,1194
1349,464
1350,472
1351,1151
1352,840
1353,525
1354,982
1355,1291
1356,981
1357,445
1358,524
1359,1179
1360,1258
1361,1254
1362,1310
1363,709
1364,1194
1365,668
1366,160
1367,1295
1368,1320
1369,456
1370,456
1371,116
1372,1260
1373,785
1374,940
1375,1289
1376,151
1377,1260
1378,684
1379,1204
1380,709
1381,461
1382,37
1383,1179
1384,1293
1385,403
1386,1286
1387,814
1388,1294
1389,1076
1390,572
1391,544
1392,456
1393,1279
1394,1172
1395,709
1396,1289
1397,1262
1398,572
1399,1055
1400,1179
1401,1181
1402,160
1403,403
1404,719
1405,416
1406,1293
1407,960
1408,728
1409,403
1410,1055
1411,719
1412,1277
1413,524
1414,1040
1415,930
1416,448
1417,1178
1418,719
1419,390
1420,593
1421,683
1422,572
1423,1284
1424,466
1425,490
1426,170
1427,136
1428,403
1429,1296
1430,1285
1431,1304
1432,1172
1433,1179
1434,1265
1435,1035
1436,622
1437,941
1438,3
1439,1270
1440,1314
1441,572
1442,1272
1443,963
1444,1267
1445,142
1446,403
1447,463
1448,1172
1449,1166
1450,1266
1451,954
1452,1246
1453,1032
1454,30
1455,403
1456,1144
1457,1194
1458,393
1459,1139
1460,1277
1461,1260
1462,1061
1463,956
1464,572
1465,1315
1466,455
1467,1260
1468,1265
1469,1061
1470,1270
1471,390
1472,1291
1473,1178
1474,1257
1475,859
1476,1204
1477,1035
1478,1178
1479,226
1480,461
1481,1260
1482,859
1483,1315
1484,422
1485,1132
1486,1061
1487,606
1488,1172
1489,987
1490,975
1491,1280
1492,1334
1493,403
1494,158
1495,1356
1496,1284
1497,683
1498,1035
1499,390
1500,959
1501,1194
1502,1105
1503,380
1504,785
1505,49
1506,1182
1507,464
1508,1277
1509,1354
1510,165
1511,1260
1512,170
1513,537
1514,859
1515,10
1516,1076
1517,226
1518,1275
1519,403
1520,962
1521,469
1522,1282
1523,226
1524,1179
1525,1179
1526,477
1527,606
1528,1132
1529,1266
1530,1254
1531,838
1532,1007
1533,601
1534,461
1535,606
1536,226
1537,1177
1538,141
1539,1266
1540,1178
1541,403
1542,1254
1543,241
1544,403
1545,709
1546,719
1547,1282
1548,544
1549,1260
1550,838
1551,1245
1552,616
1553,422
1554,1254
1555,1261
1556,30
1557,1286
1558,1279
1559,1367
1560,1132
1561,814
1562,840
1563,403
1564,1004
1565,0
1566,1178
1567,156
1568,572
1569,572
1570,719
1571,1346
1572,153
1573,1272
1574,1366
1575,1179
1576,525
1577,1257
1578,1319
1579,1295
1580,595
1581,683
1582,226
1583,143
1584,141
1585,616
1586,5
1587,456
1588,1132
1589,142
1590,142
1591,976
1592,975
1593,831
1594,384
1595,55
1596,1275
1597,984
1598,572
1599,840
1600,1179
1601,975
1602,150
1603,356
1604,1035
1605,859
1606,1132
1607,838
1608,1298
1609,1259
1610,960
1611,1269
1612,1308
1613,1178
1614,606
1615,525
1616,1178
1617,37
1618,152
1619,1178
1620,1317
1621,1179
1622,403
1623,975
1624,856
1625,1179
1626,1018
1627,984
1628,1270
1629,160
1630,1162
1631,1035
1632,456
1633,56
1634,1179
1635,1223
1636,1282
1637,167
1638,864
1639,667
1640,37
1641,982
1642,1268
1643,1211
1644,380
1645,1307
1646,1275
1647,1260
1648,1179
1649,1367
1650,1132
1651,1269
1652,709
1653,525
1654,1139
1655,859
1656,153
1657,940
1658,170
1659,1281
1660,466
1661,455
1662,1296
1663,1260
1664,1319
1665,1295
1666,31
1667,1179
1668,1365
1669,1277
1670,1260
1671,384
1672,155
1673,1139
1674,1263
1675,1263
1676,1061
1677,1296
1678,963
1679,1263
1680,1296
1681,142
1682,403
1683,896
1684,1296
1685,1211
1686,572
1687,1287
1688,1267
1689,1296
1690,1040
1691,1260
1692,1185
1693,1310
1694,1308
1695,787
1696,1179
1697,982
1698,1257
1699,1260
1700,1286
1701,1282
1702,544
1703,940
1704,469
1705,1179
1706,1179
1707,425
1708,1283
1709,1319
1710,709
1711,461
1712,673
1713,1244
1714,847
1715,1260
1716,469
1717,1185
1718,1273
1719,1291
1720,1297
1721,469
1722,425
1723,403
1724,1311
1725,1179
1726,1258
1727,390
1728,142
1729,1302
1730,1254
1731,141
1732,390
1733,1316
1734,150
1735,626
1736,623
1737,1266
1738,524
1739,1138
1740,1282
1741,968
1742,226
1743,838
1744,448
1745,1246
1746,1191
1747,833
1748,1185
1749,403
1750,1256
1751,1296
1752,1061
1753,963
1754,1260
1755,709
1756,1246
1757,1262
1758,226
1759,1302
1760,588
1761,1244
1762,719
1763,524
1764,1132
1765,1320
1766,1184
1767,1179
1768,467
1769,1365
1770,456
1771,1334
1772,1297
1773,403
1774,390
1775,548
1776,1294
1777,1246
1778,1235
1779,403
1780,1179
1781,154
1782,403
1783,1296
1784,160
1785,1298
1786,678
1787,1172
1788,959
1789,623
1790,466
1791,1259
1792,1367
1793,539
1794,524
1795,1038
1796,1277
1797,1194
1798,1288
1799,1246
1800,226
1801,403
1802,1294
1803,949
1804,1267
1805,1319
1806,616
1807,1367
1808,461
1809,1250
1810,417
1811,154
1812,1269
1813,403
1814,711
1815,1061
1816,161
1817,1306
1818,155
1819,1256
1820,1284
1821,1292
1822,3
1823,1032
1824,1362
1825,9
1826,1274
1827,1254
1828,1305
1829,1106
1830,1266
1831,958
1832,1308
1833,1279
1834,1246
1835,390
1836,1277
1837,1271
1838,570
1839,152
1840,567
1841,572
1842,403
1843,403
1844,1343
1845,1308
1846,660
1847,403
1848,1359
1849,425
1850,1179
1851,403
1852,406
1853,1257
1854,1283
1855,160
1856,930
1857,728
1858,1270
1859,403
1860,1260
1861,466
1862,463
1863,403
1864,1343
1865,1261
1866,1246
1867,1
1868,1061
1869,155
1870,1304
1871,1287
1872,1288
1873,536
1874,477
1875,1246
1876,683
1877,1246
1878,719
1879,461
1880,1291
1881,945
1882,719
1883,1245
1884,1139
1885,1298
1886,160
1887,1132
1888,1320
1889,572
1890,403
1891,456
1892,155
1893,1260
1894,622
1895,1
1896,847
1897,1179
1898,1258
1899,525
1900,1360
1901,840
1902,1042
1903,403
1904,1283
1905,1179
1906,498
1907,963
1908,403
1909,1308
1910,1308
1911,464
1912,1286
1913,3
1914,1194
1915,785
1916,160
1917,1132
1918,406
1919,1258
1920,1076
1921,1347
1922,1268
1923,226
1924,714
1925,1267
1926,1179
1927,1191
1928,1262
1929,623
1930,678
1931,1254
1932,1256
1933,1179
1934,143
1935,1276
1936,1178
1937,834
1938,1303
1939,1020
1940,1282
1941,1194
1942,1259
1943,495
1944,1282
1945,147
1946,1055
1947,453
1948,954
1949,1260
1950,1291
1951,226
1952,1179
1953,1272
1954,1061
1955,719
1956,1315
1957,388
1958,1035
1959,719
1960,1055
1961,997
1962,1365
1963,142
1964,1254
1965,406
1966,1274
1967,1293
1968,1319
1969,1296
1970,976
1971,719
1972,1179
1973,930
1974,451
1975,1179
1976,572
1977,403
1978,1018
1979,1061
1980,1172
1981,1127
1982,622
1983,226
1984,1179
1985,461
1986,142
1987,471
1988,1241
1989,1004
1990,160
1991,1179
1992,1282
1993,170
1994,1304
1995,1282
1996,1362
1997,32
1998,646
1999,1179
2000,859
2001,1296
2002,403
2003,963
2004,145
2005,1012
2006,1211
2007,982
2008,116
2009,1204
2010,1
2011,572
2012,1288
2013,1260
2014,1291
2015,1266
2016,525
2017,1311
2018,308
2019,403
2020,525
2021,959
2022,1139
2023,406
2024,1019
2025,526
2026,683
2027,930
2028,1260
2029,1179
2030,445
2031,539
2032,1270
2033,1307
2034,1270
2035,1140
2036,463
2037,1246
2038,384
2039,9
2040,678
2041,1011
2042,226
2043,1317
2044,1260
2045,1194
2046,1282
2047,38
2048,1061
2049,603
2050,584
2051,616
2052,226
2053,1260
2054,711
2055,403
2056,116
2057,1246
2058,1260
2059,448
2060,3
2061,456
2062,719
2063,1180
2064,403
2065,1296
2066,165
2067,1366
2068,226
2069,403
2070,1
2071,533
2072,1354
2073,459
2074,143
2075,1305
2076,1035
2077,1347
2078,1179
2079,1269
2080,1288
2081,691
2082,859
2083,1288
2084,963
2085,1018
2086,1179
2087,1061
2088,1347
2089,154
2090,1293
2091,1289
2092,1236
2093,1022
2094,1339
2095,624
2096,1265
2097,461
2098,49
2099,1124
2100,1285
2101,456
2102,1177
2103,859
2104,711
2105,580
2106,1269
2107,646
2108,1258
2109,425
2110,1174
2111,1179
2112,456
2113,968
2114,1287
2115,1309
2116,448
2117,1169
2118,155
2119,1194
2120,865
2121,167
2122,1152
2123,1286
2124,1257
2125,143
2126,469
2127,1304
2128,143
2129,386
2130,1245
2131,49
2132,572
2133,27
2134,167
2135,451
2136,1269
2137,1260
2138,463
2139,962
2140,719
2141,403
2142,1179
2143,785
2144,960
2145,403
2146,1172
2147,1277
2148,1035
2149,1194
2150,1286
2151,1179
2152,1269
2153,1017
2154,403
2155,1060
2156,1132
2157,403
2158,856
2159,963
2160,451
2161,983
2162,963
2163,525
2164,1254
2165,1356
2166,141
2167,1261
2168,1319
2169,606
2170,1132
2171,1314
2172,356
2173,1282
2174,1334
2175,719
2176,1179
2177,226
2178,719
2179,182
2180,583
2181,1260
2182,959
2183,1310
2184,1260
2185,170
2186,1179
2187,1374
2188,1185
2189,1172
2190,1359
2191,1356
2192,1179
2193,572
2194,461
2195,451
2196,683
2197,865
2198,972
2199,707
2200,1061
2201,1172
2202,1179
2203,896
2204,1291
2205,156
2206,1266
2207,1311
2208,709
2209,1018
2210,1244
2211,1179
2212,155
2213,1179
2214,1166
2215,456
2216,975
2217,1298
2218,451
2219,471
2220,1050
2221,1254
2222,1246
2223,622
2224,1280
2225,683
2226,465
2227,156
2228,622
2229,606
2230,606
2231,1179
2232,1359
2233,1261
2234,1261
2235,1257
2236,673
2237,1132
2238,1293
2239,972
2240,1179
2241,1132
2242,403
2243,160
2244,170
2245,1296
2246,465
2247,1194
2248,1302
2249,1178
2250,975
2251,984
2252,1309
2253,572
2254,89
2255,3
2256,456
2257,984
2258,308
2259,1291
2260,616
2261,963
2262,1179
2263,582
2264,975
2265,953
2266,954
2267,403
2268,1254
2269,524
2270,683
2271,1264
2272,678
2273,143
2274,525
2275,859
2276,456
2277,1166
2278,1296
2279,456
2280,1061
2281,1266
2282,477
2283,152
2284,1270
2285,1320
2286,1061
2287,1317
2288,1061
2289,1298
2290,1260
2291,1040
2292,1139
2293,1264
2294,153
2295,386
2296,1139
2297,1254
2298,448
2299,683
2300,1288
2301,650
2302,1254
2303,1300
2304,930
2305,1194
2306,1277
2307,1296
2308,226
2309,141
2310,583
2311,1269
2312,637
2313,3
2314,1260
2315,1317
2316,1286
2317,548
2318,1260
2319,1281
2320,960
2321,525
2322,403
2323,1254
2324,1286
2325,586
2326,728
2327,1260
2328,956
2329,1283
2330,1006
2331,1272
2332,1256
2333,30
2334,1132
2335,572
2336,29
2337,1295
2338,461
2339,1008
2340,1
2341,1267
2342,1061
2343,1152
2344,442
2345,1178
2346,622
2347,1319
2348,559
2349,403
2350,451
2351,467
2352,622
2353,1132
2354,1256
2355,955
2356,1256
2357,145
2358,574
2359,1287
2360,412
2361,1360
2362,1246
2363,1269
2364,525
2365,1263
2366,463
2367,1179
2368,1308
2369,660
2370,1144
2371,1179
2372,1281
2373,403
2374,1194
2375,622
2376,1
2377,1035
2378,823
2379,1292
2380,455
2381,142
2382,145
2383,1281
2384,1156
2385,1257
2386,1304
2387,1304
2388,1246
2389,170
2390,524
2391,1262
2392,601
2393,1305
2394,1178
2395,709
2396,1180
2397,1178
2398,788
2399,785
2400,403
2401,1179
2402,406
2403,1305
2404,1285
2405,1269
2406,1263
2407,1061
2408,796
2409,728
2410,1
2411,572
2412,1179
2413,1269
2414,963
2415,1245
2416,403
2417,1035
2418,1179
2419,1297
2420,5
2421,1040
2422,403
2423,1261
2424,1179
2425,1260
2426,226
2427,403
2428,1285
2429,1106
2430,1152
2431,170
2432,1263
2433,1179
2434,1250
2435,1254
2436,528
2437,155
2438,226
2439,170
2440,5
2441,1144
2442,151
2443,1277
2444,996
2445,537
2446,1035
2447,814
2448,375
2449,403
2450,154
2451,403
2452,155
2453,538
2454,678
2455,158
2456,142
2457,614
2458,136
2459,540
2460,1263
2461,1061
2462,1015
2463,408
2464,1082
2465,40
2466,155
2467,1283
2468,981
2469,1259
2470,142
2471,1255
2472,717
2473,143
2474,1361
2475,471
2476,572
2477,683
2478,572
2479,1315
2480,1015
2481,1015
2482,456
2483,568
2484,982
2485,1260
2486,456
2487,448
2488,1265
2489,1281
2490,1260
2491,42
2492,1204
2493,1015
2494,1144
2495,1260
2496,1359
2497,403
2498,149
2499,1179
2500,1179
2501,1283
2502,142
2503,1279
2504,1132
2505,524
2506,451
2507,142
2508,1179
2509,1372
2510,847
2511,973
2512,1200
2513,1178
2514,451
2515,1035
2516,616
2517,403
2518,5
2519,1179
2520,51
2521,1282
2522,451
2523,456
2524,1132
2525,525
2526,1254
2527,1373
2528,673
2529,525
2530,1349
2531,1296
2532,786
2533,616
2534,1260
2535,158
2536,149
2537,1311
2538,1178
2539,1355
2540,525
2541,1309
2542,960
2543,955
2544,1360
2545,1303
2546,947
2547,1293
2548,568
2549,1178
2550,524
2551,136
2552,1132
2553,451
2554,1132
2555,1194
2556,1269
2557,1296
2558,1288
2559,156
2560,524
2561,533
2562,1277
2563,1035
2564,856
2565,1251
2566,719
2567,719
2568,1262
2569,1270
2570,1040
2571,143
2572,709
2573,1258
2574,467
2575,1139
2576,683
2577,1260
2578,1245
2579,1289
2580,425
2581,1105
2582,461
2583,403
2584,149
2585,160
2586,390
2587,1319
2588,1300
2589,955
2590,1334
2591,630
2592,719
2593,678
2594,1179
2595,1275
2596,719
2597,1320
2598,975
2599,1175
2600,1263
2601,678
2602,1320
2603,1139
2604,453
2605,1260
2606,51
2607,960
2608,1194
2609,606
2610,1282
2611,402
2612,156
2613,1254
2614,872
2615,709
2616,422
2617,142
2618,572
2619,154
2620,1245
2621,456
2622,429
2623,469
2624,655
2625,708
2626,1295
2627,1263
2628,1283
2629,226
2630,226
2631,1035
2632,580
2633,525
2634,1061
2635,526
2636,403
2637,1017
2638,403
2639,1139
2640,1178
2641,622
2642,155
2643,1017
2644,542
2645,0
2646,160
2647,451
2648,616
2649,942
2650,154
2651,1178
2652,1263
2653,1204
2654,1257
2655,1178
2656,1260
2657,469
2658,1296
2659,1259
2660,152
2661,616
2662,1349
2663,1061
2664,1035
2665,456
2666,1242
2667,930
2668,170
2669,572
2670,226
2671,155
2672,1356
2673,1255
2674,622
2675,1296
2676,683
2677,1018
2678,1021
2679,1018
2680,3
2681,785
2682,622
2683,1264
2684,1032
2685,1319
2686,1291
2687,1017
2688,1194
2689,1076
2690,1302
2691,666
2692,942
2693,1179
2694,1018
2695,1012
2696,1010
2697,1018
2698,369
2699,1015
2700,155
2701,1260
2702,860
2703,673
2704,461
2705,1288
2706,622
2707,1282
2708,182
2709,456
2710,942
2711,1260
2712,1257
2713,1260
2714,152
2715,30
2716,859
2717,27
2718,963
2719,1017
2720,160
2721,1035
2722,1277
2723,450
2724,510
2725,403
2726,142
2727,1306
2728,448
2729,154
2730,1311
2731,973
2732,1294
2733,3
2734,1290
